,name
581,Fidelity Advisor Value Leaders Fund I Class
582,Goldman Sachs Large Cap Value Fund Class R6
583,Neuberger Berman Dividend Growth Fund Class A
584,Sei Institutional Managed Trust U.s. Managed Volatility Fund Class I
585,Profunds Large Cap Value Fund Service Class
586,Lord Abbett Affiliated Fund Class R2
587,Nationwide Ziegler Equity Income Fund Class R6
588,Pgim Qma Large-cap Value Fund- Class B
589,T. Rowe Price Latin America Fund
590,Fidelity Latin America Fund
591,Dws Latin America Equity Fund - Class S
592,"Blackrock Latin America Fund, Inc. Investor A Shares"
593,"Blackrock Latin America Fund, Inc. Institutional Shares"
594,Wfam Analytic Core Eq Plus (sp500)
595,Gabelli Focus Five Fund Class Institutional
596,Bny Mellon Midcap Index Fund Investor Shares
597,Fidelity Mid-cap Stock Fund Class K
598,Brighthouse Funds Trust Ii Metlife Mid Cap Stock Index Portfolio Class G
599,Principal Midcap S&p 400 Index Fund R-5 Class
600,Timothy Plan Large/mid Cap Value Fund Class A
601,Putnam Equity Spectrum Fund Class A
602,Transamerica Mid Cap Value Fund Class I2
603,Putnam Equity Spectrum Fund Class Y
604,Prospector Opportunity Fund
605,First Eagle Fund Of America Class C
606,Invesco Oppenheimer Main Street Mid Cap Fund Class R6
607,Boston Trust Midcap Fund
608,Principal Midcap S&p 400 Index Fund Class J
609,Invesco Endeavor Fund Class A
610,Eq/mid Cap Index Portfolio Class Ia
611,Invesco Oppenheimer Main Street Mid Cap Fund Class C
612,Shelton Capital Management S&p Midcap Index Fund Direct Shares
613,Fidelity Advisor Mid Cap Ii Fund Class C
614,Sei Institutional Managed Trust Mid-cap Portfolio Fund Class F
615,Janus Henderson Contrarian Fund Class I
616,Boston Trust Smid Cap Fund
617,Hartford Schroders Us Midcap Opportunities Fund Class A
618,Amg Southernsun U.s. Equity Fund Class I
619,Invesco Oppenheimer Main Street Mid Cap Fund Class R
620,Vy Jpmorgan Mid Cap Value Portfolio Class A
621,Vy Jpmorgan Mid Cap Value Portfolio Class I
622,Bnym Mellon Nsl Us Small/mid Cap Opp Val
623,Calvert Vp S&p Midcap 400 Index Portfolio Class I
624,Lord Abbett Value Opportunities Fund Class F
625,John Hancock Variable Insurance Trust Mid Cap Index Trust Series Nav
626,Hennessy Cornerstone Mid Cap 30 Fund Investor Class
627,Mfs Blended Research Mid Cap Equity Fund R6
628,Transamerica Jpmorgan Mid Cap Value Vp Fund Initial Class
629,Crm Mid Cap Value Fund Class Investor
630,Victory Rs Value Fund Class A
631,Bny Mellon Opportunistic Midcap Value Fund Class I
632,Jpmorgan Intrepid Mid Cap Fund Class A
633,Vy Jpmorgan Mid Cap Value Portfolio Class S
634,Sft Index 400 Mid-cap Fund Class 2
635,Westwood Smidcap Fund Institutional Class
636,Hennessy Cornerstone Mid Cap 30 Fund Institutional Class
637,Voya Russell Mid Cap Index Portfolio Class A
638,Victory Rs Value Fund Class Y
639,Bridgeway Aggressive Investors 1 Fund
640,Jpmorgan Intrepid Mid Cap Fund Class I
641,Federated Mid-cap Index Fund Institutional Shares
642,Wells Fargo Common Stock Fund - Class Inst
643,Calvert Mid-cap Fund Class A
644,Lord Abbett Value Opportunities Fund Class C
645,Weitz Funds Hickory Fund
646,Principal Midcap S&p 400 Index Fund R-3 Class
647,Jpmorgan Intrepid Mid Cap Fund Class R6
648,Jpmorgan Intrepid Mid Cap Fund Class C
649,Principal Edge Midcap Fund Class Institutional
650,Wells Fargo Common Stock Fund - Class R6
651,Natixis Funds Trust Ii Vaughan Nelson Value Opportunity Fund Class N
652,Mm S&p Mid Cap Index Fund Class A
653,Fidelity Advisor Stock Selector Mid Cap Fund Class C
654,Brighthouse Funds Trust Ii Metlife Mid Cap Stock Index Portfolio Class E
655,Mm S&p Mid Cap Index Fund Class R5
656,Invesco Mid Cap Core Equity Fund Class C
657,Goldman Sachs Mid Cap Value Fund Class C
658,Bny Mellon Opportunistic Midcap Value Fund Class C
659,Eq/mid Cap Index Portfolio Class K
660,Royce Dividend Value Fund Service Class
661,Mutual Of America Institutional Funds Inc Mid-cap Equity Index Fund
662,Bny Mellon Active Midcap Fund - Class I
663,Nvit Mid Cap Index Fund Class Ii
664,Comerica Medium Cap Index C
665,Natixis Funds Trust Ii Vaughan Nelson Value Opportunity Fund Class A
666,Mm S&p Mid Cap Index Fund Service Class Shares
667,Bnym Mellon Sl Mid Cap Sif Uc2
668,Nationwide Mid Cap Market Index Fund Class R
669,Lord Abbett Value Opportunities Fund Class R6
670,Mm S&p Mid Cap Index Fund Class I
671,Burgundy Us Small/mid Cap Fund
672,Fidelity Advisor Mid Cap Ii Fund Class Z
673,Fidelity Advisor Leveraged Company Stock Fund Class C
674,Bny Mellon Structured Midcap Fund - Class A
675,Bny Mellon Investment Portfolios Midcap Stock Portfolio Initial Class
676,Royce Dividend Value Fund Investment Class
677,Bny Mellon Investment Portfolios Midcap Stock Portfolio Service Class
678,Putnam Equity Spectrum Fund Class C
679,Voya Index Plus Midcap Portfolio Class S
680,John Hancock Variable Insurance Trust Mid Cap Index Trust Series Ii
681,Lord Abbett Value Opportunities Fund Class R3
682,Walden Midcap Fund
683,Principal Midcap S&p 400 Index Fund R-4 Class
684,Walden Smid Cap Fund
685,Mm S&p Mid Cap Index Fund Administrative Class
686,Invesco Mid Cap Core Equity Fund Class Y
687,Goldman Sachs Mid Cap Value Fund Class R6
688,Goldman Sachs Mid Cap Value Fund Service Class
689,Bny Mellon Structured Midcap Fund Class I
690,Calvert Mid-cap Fund Class I
691,Government Street Mid-cap Fund
692,Keeley Small-mid Cap Value Fund Class I
693,Goldman Sachs Mid Cap Value Fund Investor Class
694,Clearbridge Mid Cap Fund Class C
695,Parnassus Mid Cap Fund Institutional Shares
696,Atm Mid Cap Managed Volatility Portfolio Class K
697,Crm Mid Cap Value Fund Class Institutional
698,Wells Fargo/blackrock S&p Midcap Index Cit F
699,Lord Abbett Value Opportunities Fund Class A
700,Invesco Mid Cap Core Equity Fund Class A
701,Usaa Extended Market Index Fund
702,Janus Henderson Contrarian Fund Class T
703,Voya Russell Mid Cap Index Portfolio Class I
704,Nvit Mid Cap Index Fund Class Y
705,Fidelity Advisor Mid Cap Ii Fund Class A
706,Miller Opportunity Trust Class I
707,Nvit Mid Cap Index Fund Class I
708,Fidelity Advisor Stock Selector Mid Cap Fund Class A
709,Meridian Contrarian Fund Legacy Class
710,Fidelity Variable Insurance Products Mid Cap Portfolio Investor Class
711,Bnym Mellon Nsl Mid Cap Sif
712,Goldman Sachs Mid Cap Value Fund Class A
713,Comerica Medium Cap Index Instl
714,Fidelity Advisor Stock Selector Mid Cap Fund Class M
715,Fmi Common Stock Fund
716,Fidelity Variable Insurance Products Mid Cap Portfolio Service Class
717,Gotham Enhanced Return Fund Institutional Class Shares
718,Brighthouse Funds Trust Ii Metlife Mid Cap Stock Index Portfolio Class A
719,Columbia Mid Cap Index Fund Institutional 2 Class
720,Fidelity Advisor Leveraged Company Stock Fund Class A
721,Bny Mellon Midcap Index Fund Class I
722,Ishares Russell Mid-cap Index Fund Class K
723,Columbia Mid Cap Index Fund Institutional Class
724,Fidelity Leveraged Company Stock Fund
725,Fidelity Sai Small-mid Cap 500 Index Fund
726,Thrivent Mid Cap Stock Portfolio
727,Eq/mid Cap Index Portfolio Class Ib
728,Bnym Mellon Sl Mid Cap Sif
729,Mutual Of America Mid-cap Equity Index Fund
730,Invesco Oppenheimer Main Street Mid Cap Fund Class A
731,Columbia Mid Cap Index Fund Class A
732,Vanguard S&p Mid-cap 400 Index Fund Institutional Shares
733,Thrivent Mid Cap Stock Fund Class A
734,Touchstone Mid Cap Fund Class Y
735,John Hancock Variable Insurance Trust Mid Cap Index Trust Series I
736,Azl Mid Cap Index Fund Class 2
737,Fidelity Variable Insurance Products Mid Cap Portfolio Initial Class
738,Thrivent Mid Cap Stock Fund Class S
739,Clearbridge Mid Cap Fund Class A
740,First Investors Opportunity Fund Class A
741,Northwestern Mutual Series Fund Inc Index 400 Stock Portfolio
742,T. Rowe Price Extended Equity Market Index Fund
743,Wells Fargo Common Stock Fund - Class A
744,Vanguard Mid-cap Index Fund Investor Shares
745,Transamerica Jpmorgan Mid Cap Value Vp Service Class
746,Hartford Schroders Us Midcap Opportunities Fund Class I
747,Miller Opportunity Trust Class A
748,Fidelity Advisor Leveraged Company Stock Fund I Class
749,Fidelity Zero Extended Market Index Fund
750,Fidelity Advisor Mid Cap Ii Fund Class M
751,Fidelity Advisor Stock Selector Mid Cap Fund I Class
752,Gabelli Value 25 Fund Class A
753,Miller Opportunity Trust Class C
754,Jnl/mellon S&p 400 Midcap Index Fund Class I
755,First Eagle Fund Of America Class A
756,Eq/400 Managed Volatility Portfolio Class K
757,Natixis Funds Trust Ii Vaughan Nelson Value Opportunity Fund Class Y
758,Calvert Vp S&p Midcap 400 Index Portfolio Class F
759,Nationwide Mid Cap Market Index Fund Class A
760,Fidelity Advisor Leveraged Company Stock Fund Class M
761,Voya Russell Mid Cap Index Portfolio Class S
762,13d Activist Fund Class I
763,Touchstone Mid Cap Fund Institutional
764,Great-west S&p Mid Cap 400 Index Fund Investor Class
765,Crm Small/mid Cap Value Fund Class Institutional
766,Ave Maria Value Fund
767,First Eagle Fund Of America Class Y
768,Ishares Russell Mid-cap Index Fund Institutional Shares
769,Fidelity Leveraged Company Stock Fund Class K
770,Nationwide Mid Cap Market Index Fund Class R6
771,Federated Mid-cap Index Fund Service Shares
772,Clearbridge Mid Cap Fund Class Is
773,Great-west S&p Mid Cap 400 Index Fund Institutional Class
774,Fidelity Advisor Mid Cap Ii Fund Class I
775,Jpmorgan Insurance Trust Mid Cap Value Portfolio Class 1
776,Clarkston Partners Fund Institutional Class
777,Invesco Oppenheimer Main Street Mid Cap Fund Class Y
778,Vanguard Extended Market Index Fund Investor Shares
779,Thrivent Mid Cap Index Portfolio
780,Fmi Common Stock Fund Institutional Class
781,Clarkston Partners Fund Founders Class
782,Voya Index Plus Midcap Portfolio Class I
783,Clearbridge Mid Cap Fund Class I
784,Bny Mellon Active Midcap Fund - Class A
785,First Eagle Fund Of America Class I
786,Fam Dividend Focus Fund Investor Class
787,Eq/400 Managed Volatility Portfolio Class Ib
788,Pacific Select Mid-cap Equity Portfolio Class I
789,Brighthouse Funds Trust Ii Metlife Mid Cap Stock Index Portfolio Class B
790,Goldman Sachs Mid Cap Value Fund Institutional Class
791,Principal Midcap S&p 400 Index Fund Institutional Class
792,Fidelity Stock Selector Mid Cap Fund
793,Bny Mellon Opportunistic Midcap Value Fund Class A
794,Lord Abbett Value Opportunities Fund Class I
795,Janus Henderson Mid Cap Value Fund Class T
796,Invesco New York Tax Free Income Fund Class A
797,John Hancock Funds Disciplined Value Mid Cap Fund Class A
798,Columbia Strategic Municipal Income Fund Institutional Class
799,Vanguard Long-term Tax-exempt Fund
800,Wells Fargo Municipal Bond Fund - Class Admin
801,Putnam Tax Exempt Income Fund Class A
802,Franklin Federal Tax Free Income Fund Class C
803,Columbia Strategic Municipal Income Fund Class A
804,Columbia Tax-exempt Fund Institutional Class
805,Pioneer Amt-free Municipal Fund Class A
806,Pioneer Amt-free Municipal Fund Class Y
807,Mfs Municipal Income Fund Class I
808,Lord Abbett National Tax Free Fund Class F
809,Delaware Tax-free Usa Fund Class A
810,Mfs Municipal Income Fund Class A1
811,Invesco Municipal Income Fund Class Y
812,John Hancock Tax-free Bond Fund Class A
813,Pimco Municipal Bond Fund Class A
814,First Investors Tax Exempt Opportunities Fund Class A
815,T. Rowe Price Tax-free Income Fund Advisor Class
816,Dws Managed Municipal Bond Fund - Class Inst
817,Western Asset Managed Municipals Fund Class C
818,Pgim National Muni Fund- Class A
819,Western Asset Managed Municipals Fund Class I
820,Wells Fargo Municipal Bond Fund - Class A
821,Franklin Federal Tax Free Income Fund Advisor Class
822,Wells Fargo Municipal Bond Fund - Class Inst
823,Mainstay Mackay Tax Free Bond Fund Class I
824,Nuveen All-american Municipal Bond Fund Class I
825,Columbia Tax-exempt Fund Class A
826,Usaa Tax Exempt Long-term Fund
827,Dws Managed Municipal Bond Fund - Class S
828,Vanguard High-yield Tax-exempt Fund
829,Invesco Municipal Income Fund Class A
830,Mfs Municipal Income Fund Class A
831,Lord Abbett National Tax Free Fund Class A
832,Nuveen All-american Municipal Bond Fund Class A
833,T. Rowe Price Tax-free Income Fund
834,T. Rowe Price Summit Municipal Income Fund Investor Class
835,Eaton Vance National Municipal Income Fund Class A
836,Mainstay Mackay Tax Free Bond Fund Class A
837,Northern Tax-exempt Fund
838,Elfun Tax-exempt Income Fund
839,Eaton Vance National Municipal Income Fund Class I
840,Dws Managed Municipal Bond Fund - Class A
841,Thrivent Municipal Bond Fund Class A
842,Nuveen Municipal Total Return Managed Accounts
843,Federated Municipal Bond Fund Class A Shares
844,Pimco Municipal Bond Fund Institutional Class
845,Thrivent Municipal Bond Fund Class S
846,Putnam Amt-free Municipal Fund Class A
847,Invesco Oppenheimer Municipal Fund Class Y
848,Columbia Tax-exempt Fund Institutional 2 Class
849,Invesco Oppenheimer Municipal Fund Class C
850,Columbia Tax-exempt Fund Advisor Class
851,Western Asset Managed Municipals Fund Class 1
852,Dupree Taxable Municipal Bond Series
853,Mainstay Mackay Tax Free Bond Fund Investor Class
854,Pgim National Muni Fund- Class B
855,Vanguard Limited-term Tax-exempt Fund Admiral Shares
856,Vanguard Short-term Tax-exempt Fund Class Admiral
857,Ab Diversified Municipal Portfolio
858,Ab Intermediate Diversified Municipal Portfolio Class A
859,Ab Intermediate Diversified Municipal Portfolio Class C
860,Ab Intermediate Diversified Municipal Portfolio Advisor Class
861,Thornburg Limited Term Municipal Fund Class I
862,Nuveen Limited Term Municipal Bond Fund Class I
863,American Funds Limited Term Tax Exempt Bond Fund Class A
864,Dfa Short Term Municipal Bond Portfolio Institutional Class
865,Fidelity Limited Term Municipal Income Fund
866,Wells Fargo Short-term Municipal Bond Fund - Class Inst
867,Federated Municipal Ultrashort Fund Institutional Shares
868,Columbia Strategic Municipal Income Fund Institutional 2 Class
869,Western Asset Managed Municipals Fund Class A
870,Columbia Strategic Municipal Income Fund Advisor Class
871,Columbia Tax-exempt Fund Class C
872,Pimco Municipal Bond Fund Class I-2
873,Nuveen All-american Municipal Bond Fund Class C
874,Mainstay Mackay Tax Free Bond Fund Class C
875,Invesco Municipal Income Fund Class C
876,Eaton Vance National Municipal Income Fund Class C
877,Jpmorgan Tax Free Bond Fund Class A
878,Lord Abbett National Tax Free Fund Class C
879,Jpmorgan Tax Free Bond Fund Class I
880,Mfs Municipal Income Fund Class C
881,Eaton Vance Amt-free Municipal Income Fund Class A
882,Dws Managed Municipal Bond Fund - Class C
883,Eaton Vance Amt-free Municipal Income Fund Class I
884,Nuveen All-american Municipal Bond Fund Class C2
885,Delaware Tax-free Usa Fund Institutional Class
886,Lord Abbett National Tax Free Fund Class I
887,Invesco Municipal Income Fund Investor Class
888,Wells Fargo Municipal Bond Fund - Class C
889,Putnam Tax Exempt Income Fund Class Y
890,Pgim National Muni Fund - Class Z
891,Invesco Oppenheimer Municipal Fund Class A
892,Pimco Municipal Bond Fund Class C
893,Virtus Seix High Grade Municipal Bond Fund Class I
894,Fidelity Municipal Income Fund
895,Fidelity Tax-free Bond Fund
896,Franklin Federal Tax Free Income Fund Class A1
897,Ivy Municipal Bond Fund Class I
898,Pace Municipal Fixed Income Investments Class P
899,Pacific Capital Tax Free Securities Fund Class Y
900,Sit Tax-free Income Fund
901,Tiaa-cref 5-15 Year Laddered Tax-exempt Bond Fund Retail Class
902,Western Asset Intermediate-term Municipals Fund Class C
903,Bny Mellon Tax Sensitive Total Return Bond Fund Class I
904,Wilmington Municipal Bond Fund Class Institutional
905,Wells Fargo Intermediate Tax/amt-free Fund - Class A
906,Blackrock National Municipal Fund Investor C Shares
907,Jpmorgan Intermediate Tax Free Bond Fund Class A
908,Pimco Gurtin National Municipal Opportunistic Value Fund Institutional Shares
909,Franklin Federal Intermediate-term Tax-free Income Fund Class C
910,Thornburg Strategic Municipal Income Fund Class I
911,Transamerica Intermediate Muni Class A
912,Jpmorgan High Yield Municipal Fund Class I Shares
913,Eaton Vance National Limited Maturity Municipal Income Fund Class A
914,Neuberger Berman Municipal Intermediate Bond Fund Institutional Class
915,Wells Fargo Intermediate Tax/amt-free Fund - Class Admin
916,Bny Mellon Opportunistic Municipal Securities Fund Class Z
917,Bny Mellon Amt-free Municipal Bond Fund - Class Z
918,Eaton Vance National Limited Maturity Municipal Income Fund Class I
